Class,Method,Inferred Type,Original Type,Source Code,Comments
Sidekiq::Monitor::Status,delimit,([ to_s: () -> String ]) -> String,,"def delimit(number)
      number.to_s.reverse.scan(/.{1,3}/).join("","").reverse
    end",""
Sidekiq::Monitor::Status,split_multiline,"([ each: () {(XXX) -> XXX} -> XXX ], ?([ []: (:max_length) -> XXX ] and [ []: (:pad) -> XXX ])) -> String",,"def split_multiline(values, opts = {})
      return ""none"" unless values
      pad = opts[:pad] || 0
      max_length = opts[:max_length] || (80 - pad)
      out = []
      line = """"
      values.each do |value|
        if (line.length + value.length) > max_length
          out << line
          line = "" "" * pad
        end
        line << value + "", ""
      end
      out << line[0..-3]
      out.join(""\n"")
    end",""
Sidekiq::Monitor::Status,tags_for,([ []: (String) -> XXX ]) -> String,,"def tags_for(process)
      tags = [
        process[""tag""],
        process[""labels""],
        (process[""quiet""] == ""true"" ? ""quiet"" : nil),
      ].flatten.compact
      tags.any? ? ""[#{tags.join(""] ["")}]"" : nil
    end",""
Sidekiq::Monitor::Status,time_ago,(Numeric) -> String,,"def time_ago(timestamp)
      seconds = Time.now - Time.at(timestamp)
      return ""just now"" if seconds < 60
      return ""a minute ago"" if seconds < 120
      return ""#{seconds.floor / 60} minutes ago"" if seconds < 3600
      return ""an hour ago"" if seconds < 7200
      ""#{seconds.floor / 60 / 60} hours ago""
    end",""
Sidekiq::Monitor::Status,queue_data,() -> (XXX or XXX),,"def queue_data
      @queue_data ||= Sidekiq::Queue.all.map { |q|
        QUEUE_STRUCT.new(q.name, q.size.to_s, sprintf(""%#.2f"", q.latency))
      }
    end",""
Sidekiq::Monitor::Status,process_set,() -> Sidekiq::ProcessSet,,"def process_set
      @process_set ||= Sidekiq::ProcessSet.new
    end",""
Sidekiq::Monitor::Status,stats,() -> Sidekiq::Stats,,"def stats
      @stats ||= Sidekiq::Stats.new
    end",""
Sidekiq::Paginator,page,"(XXX, ?([ *: (XXX) -> XXX ] and [ to_i: () -> Number ]), ?Number, ?[ []: (:reverse) -> XXX ]) -> XXX",,"def page(key, pageidx = 1, page_size = 25, opts = nil)
      current_page = pageidx.to_i < 1 ? 1 : pageidx.to_i
      pageidx = current_page - 1
      total_size = 0
      items = []
      starting = pageidx * page_size
      ending = starting + page_size - 1

      Sidekiq.redis do |conn|
        type = conn.type(key)
        rev = opts && opts[:reverse]

        case type
        when ""zset""
          total_size, items = conn.multi {
            conn.zcard(key)
            if rev
              conn.zrevrange(key, starting, ending, with_scores: true)
            else
              conn.zrange(key, starting, ending, with_scores: true)
            end
          }
          [current_page, total_size, items]
        when ""list""
          total_size, items = conn.multi {
            conn.llen(key)
            if rev
              conn.lrange(key, -ending - 1, -starting - 1)
            else
              conn.lrange(key, starting, ending)
            end
          }
          items.reverse! if rev
          [current_page, total_size, items]
        when ""none""
          [1, 0, []]
        else
          raise ""can't page a #{type}""
        end
      end
    end",""
Sidekiq::Processor,initialize,(Sidekiq::Manager) -> self,,"def initialize(mgr)
      @mgr = mgr
      @down = false
      @done = false
      @job = nil
      @thread = nil
      @strategy = (mgr.options[:fetch] || Sidekiq::BasicFetch).new(mgr.options)
      @reloader = Sidekiq.options[:reloader]
      @job_logger = (mgr.options[:job_logger] || Sidekiq::JobLogger).new
      @retrier = Sidekiq::JobRetry.new
    end",""
Sidekiq::Processor,terminate,(?XXX) -> nil,,"def terminate(wait = false)
      @done = true
      return unless @thread
      @thread.value if wait
    end",""
Sidekiq::Processor,kill,(?XXX) -> nil,,"def kill(wait = false)
      @done = true
      return unless @thread
      # unlike the other actors, terminate does not wait
      # for the thread to finish because we don't know how
      # long the job will take to finish.  Instead we
      # provide a `kill` method to call after the shutdown
      # timeout passes.
      @thread.raise ::Sidekiq::Shutdown
      @thread.value if wait
    end",""
Sidekiq::Processor,start,() -> nil,,"def start
      @thread ||= safe_thread(""processor"", &method(:run))
    end",""
Sidekiq::Processor,run,() -> XXX,,"def run
      process_one until @done
      @mgr.processor_stopped(self)
    rescue Sidekiq::Shutdown
      @mgr.processor_stopped(self)
    rescue Exception => ex
      @mgr.processor_died(self, ex)
    end",""
Sidekiq::Processor,process_one,() -> nil,,"def process_one
      @job = fetch
      process(@job) if @job
      @job = nil
    end",""
Sidekiq::Processor,get_one,() -> nil,,"def get_one
      work = @strategy.retrieve_work
      if @down
        logger.info { ""Redis is online, #{::Process.clock_gettime(::Process::CLOCK_MONOTONIC) - RDL.type_cast(@down, ""Float"")} sec downtime"" }
        @down = nil
      end
      work
    rescue Sidekiq::Shutdown
    rescue => ex
      handle_fetch_exception(ex)
    end",""
Sidekiq::Processor,fetch,() -> nil,,"def fetch
      j = get_one
      if j && @done
        j.requeue
        nil
      else
        j
      end
    end",""
Sidekiq::Processor,handle_fetch_exception,([ backtrace: () -> XXX ]) -> nil,,"def handle_fetch_exception(ex)
      unless @down
        @down = ::Process.clock_gettime(::Process::CLOCK_MONOTONIC)
        logger.error(""Error fetching job: #{ex}"")
        handle_exception(ex)
      end
      sleep(1)
      nil
    end",""
Sidekiq::Processor,execute_job,"([ perform: (*XXX) -> XXX ], XXX) -> XXX",,"def execute_job(worker, cloned_args)
      worker.perform(*cloned_args)
    end",""
Sidekiq::Processor,stats,"(XXX, XXX) { () -> XXX } -> XXX",,"def stats(jobstr, queue)
      WORKER_STATE.set(tid, {queue: queue, payload: jobstr, run_at: Time.now.to_i})

      begin
        yield
      rescue Exception
        FAILURE.incr
        raise
      ensure
        WORKER_STATE.delete(tid)
        PROCESSED.incr
      end
    end",""
Sidekiq::Processor,constantize,(XXX) -> Object,,"def constantize(str)
      return Object.const_get(str) unless str.include?(""::"")

      names = str.split(""::"")
      names.shift if names.empty? || names.first.empty?

      names.inject(Object) do |constant, name|
        # the false flag limits search for name to under the constant namespace
        #   which mimics Rails' behaviour
        constant.const_get(name, false)
      end
    end",""
Sidekiq::Processor::Counter,initialize,() -> self,,"def initialize
        @value = 0
        @lock = Mutex.new
      end",""
Sidekiq::Processor::Counter,incr,(?Number) -> XXX,,"def incr(amount = 1)
        @lock.synchronize { @value += amount }
      end",""
Sidekiq::Processor::Counter,reset,() -> XXX,,"def reset
        @lock.synchronize {
          val = @value
          @value = 0
          val
        }
      end",""
Sidekiq::Processor::SharedWorkerState,initialize,() -> self,,"def initialize
        @worker_state = {}
        @lock = Mutex.new
      end",""
Sidekiq::Processor::SharedWorkerState,set,"(Number, { queue: XXX, payload: XXX, run_at: Number }) -> XXX",,"def set(tid, hash)
        @lock.synchronize { @worker_state[tid] = hash }
      end",""
Sidekiq::Processor::SharedWorkerState,delete,(Number) -> XXX,,"def delete(tid)
        @lock.synchronize { @worker_state.delete(tid) }
      end",""
Sidekiq::Processor::SharedWorkerState,dup,() -> XXX,,"def dup
        @lock.synchronize { @worker_state.dup }
      end",""
Sidekiq::Processor::SharedWorkerState,size,() -> XXX,,"def size
        @lock.synchronize { @worker_state.size }
      end",""
Sidekiq::Processor::SharedWorkerState,clear,() -> XXX,,"def clear
        @lock.synchronize { @worker_state.clear }
      end",""
[s]Sidekiq::RedisConnection,create,(?XXX) -> ConnectionPool,,"def create(options = {})
        options.keys.each do |key|
          options[key.to_sym] = options.delete(key)
        end

        options[:id] = ""Sidekiq-#{Sidekiq.server? ? ""server"" : ""client""}-PID-#{::Process.pid}"" unless options.key?(:id)
        options[:url] ||= determine_redis_provider

        size = if options[:size]
          options[:size]
        elsif Sidekiq.server?
          # Give ourselves plenty of connections.  pool is lazy
          # so we won't create them until we need them.
          Sidekiq.options[:concurrency] + 5
        elsif ENV[""RAILS_MAX_THREADS""]
          Integer(ENV[""RAILS_MAX_THREADS""])
        else
          5
        end

        verify_sizing(size, Sidekiq.options[:concurrency]) if Sidekiq.server?

        pool_timeout = options[:pool_timeout] || 1
        log_info(options)

        ConnectionPool.new(timeout: pool_timeout, size: size) do
          build_client(options)
        end
      end",""
[s]Sidekiq::RedisConnection,verify_sizing,"([ <: (XXX) -> XXX ], [ +: (Number) -> XXX ]) -> nil",,"def verify_sizing(size, concurrency)
        raise ArgumentError, ""Your Redis connection pool is too small for Sidekiq to work. Your pool has #{size} connections but must have at least #{concurrency + 2}"" if size < (concurrency + 2)
      end","# Sidekiq needs a lot of concurrent Redis connections.
#
# We need a connection for each Processor.
# We need a connection for Pro's real-time change listener
# We need a connection to various features to call Redis every few seconds:
#   - the process heartbeat.
#   - enterprise's leader election
#   - enterprise's cron support
"
[s]Sidekiq::RedisConnection,client_opts,([ dup: () -> XXX ]) -> XXX,,"def client_opts(options)
        opts = options.dup
        if opts[:namespace]
          opts.delete(:namespace)
        end

        if opts[:network_timeout]
          opts[:timeout] = opts[:network_timeout]
          opts.delete(:network_timeout)
        end

        opts[:driver] ||= Redis::Connection.drivers.last || ""ruby""

        # Issue #3303, redis-rb will silently retry an operation.
        # This can lead to duplicate jobs if Sidekiq::Client's LPUSH
        # is performed twice but I believe this is much, much rarer
        # than the reconnect silently fixing a problem; we keep it
        # on by default.
        opts[:reconnect_attempts] ||= 1

        opts
      end",""
[s]Sidekiq::RedisConnection,log_info,([ dup: () -> XXX ]) -> XXX,,"def log_info(options)
        # Don't log Redis AUTH password
        redacted = ""REDACTED""
        scrubbed_options = options.dup
        if scrubbed_options[:url] && (uri = URI.parse(scrubbed_options[:url])) && uri.password
          uri.password = redacted
          scrubbed_options[:url] = uri.to_s
        end
        if scrubbed_options[:password]
          scrubbed_options[:password] = redacted
        end
        RDL.type_cast(scrubbed_options[:sentinels], ""Array<Hash<Symbol, String>>"")&.each do |sentinel|
          sentinel[:password] = redacted if sentinel[:password]
        end
        if Sidekiq.server?
          Sidekiq.logger.info(""Booting Sidekiq #{Sidekiq::VERSION} with redis options #{scrubbed_options}"")
        else
          Sidekiq.logger.debug(""#{Sidekiq::NAME} client with redis options #{scrubbed_options}"")
        end
      end",""
[s]Sidekiq::RedisConnection,determine_redis_provider,() -> String,,"def determine_redis_provider
        # If you have this in your environment:
        # MY_REDIS_URL=redis://hostname.example.com:1238/4
        # then set:
        # REDIS_PROVIDER=MY_REDIS_URL
        # and Sidekiq will find your custom URL variable with no custom
        # initialization code at all.
        #
        p = ENV[""REDIS_PROVIDER""]
        if p && p =~ /\:/
          raise <<~EOM
            REDIS_PROVIDER should be set to the name of the variable which contains the Redis URL, not a URL itself.
            Platforms like Heroku will sell addons that publish a *_URL variable.  You need to tell Sidekiq with REDIS_PROVIDER, e.g.:

            REDISTOGO_URL=redis://somehost.example.com:6379/4
            REDIS_PROVIDER=REDISTOGO_URL
          EOM
        end

        ENV[
          p || ""REDIS_URL""
        ]
      end",""
Sidekiq::Scheduled::Enq,enqueue_jobs,"(?XXX, ?[ each: () {(XXX) -> XXX} -> XXX ]) -> XXX",,"def enqueue_jobs(now = Time.now.to_f.to_s, sorted_sets = SETS)
        # A job's ""score"" in Redis is the time at which it should be processed.
        # Just check Redis for the set of jobs with a timestamp before now.
        Sidekiq.redis do |conn|
          sorted_sets.each do |sorted_set|
            # Get next items in the queue with scores (time to execute) <= now.
            until (jobs = conn.zrangebyscore(sorted_set, ""-inf"", now, limit: [0, 100])).empty?
              # We need to go through the list one at a time to reduce the risk of something
              # going wrong between the time jobs are popped from the scheduled queue and when
              # they are pushed onto a work queue and losing the jobs.
              jobs.each do |job|
                # Pop item off the queue and add it to the work queue. If the job can't be popped from
                # the queue, it's because another process already popped it so we can move on to the
                # next one.
                if conn.zrem(sorted_set, job)
                  Sidekiq::Client.push(Sidekiq.load_json(job))
                  Sidekiq.logger.debug { ""enqueued #{sorted_set}: #{job}"" }
                end
              end
            end
          end
        end
      end",""
Sidekiq::Scheduled::Poller,initialize,() -> self,,"def initialize
        @enq = (Sidekiq.options[:scheduled_enq] || Sidekiq::Scheduled::Enq).new
        @sleeper = ConnectionPool::TimedStack.new
        @done = false
        @thread = nil
      end",""
Sidekiq::Scheduled::Poller,terminate,() -> nil,,"def terminate
        @done = true
        if @thread
          t = @thread
          @thread = nil
          @sleeper << 0
          t.value
        end
      end","# Shut down this instance, will pause until the thread is dead.
"
Sidekiq::Scheduled::Poller,start,() -> nil,,"def start
        @thread ||= safe_thread(""scheduler"") {
          initial_wait

          until @done
            enqueue
            wait
          end
          Sidekiq.logger.info(""Scheduler exiting..."")
        }
      end",""
Sidekiq::Scheduled::Poller,enqueue,() -> XXX,,"def enqueue
        RDL.type_cast(@enq, ""Sidekiq::Scheduled::Enq"").enqueue_jobs ## needed because otherwise method with no args is not a subtype of method with optional args
      rescue => ex
        # Most likely a problem with redis networking.
        # Punt and try again at the next interval
        logger.error ex.message
        handle_exception(ex)
      end",""
Sidekiq::Scheduled::Poller,wait,() -> Number,,"def wait
        @sleeper.pop(random_poll_interval)
      rescue Timeout::Error
        # expected
      rescue => ex
        # if poll_interval_average hasn't been calculated yet, we can
        # raise an error trying to reach Redis.
        logger.error ex.message
        handle_exception(ex)
        sleep 5
      end",""
Sidekiq::Scheduled::Poller,random_poll_interval,() -> XXX,,"def random_poll_interval
        # We want one Sidekiq process to schedule jobs every N seconds.  We have M processes
        # and **don't** want to coordinate.
        #
        # So in N*M second timespan, we want each process to schedule once.  The basic loop is:
        #
        # * sleep a random amount within that N*M timespan
        # * wake up and schedule
        #
        # We want to avoid one edge case: imagine a set of 2 processes, scheduling every 5 seconds,
        # so N*M = 10.  Each process decides to randomly sleep 8 seconds, now we've failed to meet
        # that 5 second average. Thankfully each schedule cycle will sleep randomly so the next
        # iteration could see each process sleep for 1 second, undercutting our average.
        #
        # So below 10 processes, we special case and ensure the processes sleep closer to the average.
        # In the example above, each process should schedule every 10 seconds on average. We special
        # case smaller clusters to add 50% so they would sleep somewhere between 5 and 15 seconds.
        # As we run more processes, the scheduling interval average will approach an even spread
        # between 0 and poll interval so we don't need this artifical boost.
        #
        if process_count < 10
          # For small clusters, calculate a random interval that is ±50% the desired average.
          poll_interval_average * rand + poll_interval_average.to_f / 2
        else
          # With 10+ processes, we should have enough randomness to get decent polling
          # across the entire timespan
          poll_interval_average * rand
        end
      end",""
Sidekiq::Scheduled::Poller,poll_interval_average,() -> XXX,,"def poll_interval_average
        Sidekiq.options[:poll_interval_average] ||= scaled_poll_interval
      end","# We do our best to tune the poll interval to the size of the active Sidekiq
# cluster.  If you have 30 processes and poll every 15 seconds, that means one
# Sidekiq is checking Redis every 0.5 seconds - way too often for most people
# and really bad if the retry or scheduled sets are large.
#
# Instead try to avoid polling more than once every 15 seconds.  If you have
# 30 Sidekiq processes, we'll poll every 30 * 15 or 450 seconds.
# To keep things statistically random, we'll sleep a random amount between
# 225 and 675 seconds for each poll or 450 seconds on average.  Otherwise restarting
# all your Sidekiq processes at the same time will lead to them all polling at
# the same time: the thundering herd problem.
#
# We only do this if poll_interval_average is unset (the default).
"
Sidekiq::Scheduled::Poller,scaled_poll_interval,() -> Number,,"def scaled_poll_interval
        process_count * Sidekiq.options[:average_scheduled_poll_interval]
      end","# Calculates an average poll interval based on the number of known Sidekiq processes.
# This minimizes a single point of failure by dispersing check-ins but without taxing
# Redis if you run many Sidekiq processes.
"
Sidekiq::Scheduled::Poller,process_count,() -> Number,,"def process_count
        pcount = Sidekiq::ProcessSet.new.size
        pcount = 1 if pcount == 0
        pcount
      end",""
Sidekiq::Scheduled::Poller,initial_wait,() -> nil,,"def initial_wait
        # Have all processes sleep between 5-15 seconds.  10 seconds
        # to give time for the heartbeat to register (if the poll interval is going to be calculated by the number
        # of workers), and 5 random seconds to ensure they don't all hit Redis at the same time.
        total = 0
        total += INITIAL_WAIT unless Sidekiq.options[:poll_interval_average]
        total += (5 * rand)

        @sleeper.pop(total)
      rescue Timeout::Error
      end",""
[s]Sidekiq::Testing,__set_test_mode,(XXX) { () -> XXX } -> XXX,,"def __set_test_mode(mode)
        if block_given?
          current_mode = __test_mode
          begin
            self.__test_mode = mode
            yield
          ensure
            self.__test_mode = current_mode
          end
        else
          self.__test_mode = mode
        end
      end",""
[s]Sidekiq::Testing,disable!,() { XXX } -> XXX,,"def disable!(&block)
        __set_test_mode(:disable, &block)
      end",""
[s]Sidekiq::Testing,fake!,() { XXX } -> XXX,,"def fake!(&block)
        __set_test_mode(:fake, &block)
      end",""
[s]Sidekiq::Testing,inline!,() { XXX } -> XXX,,"def inline!(&block)
        __set_test_mode(:inline, &block)
      end",""
[s]Sidekiq::Testing,enabled?,() -> (false or true),,"def enabled?
        __test_mode != :disable
      end",""
[s]Sidekiq::Testing,disabled?,() -> (false or true),,"def disabled?
        __test_mode == :disable
      end",""
[s]Sidekiq::Testing,fake?,() -> (false or true),,"def fake?
        __test_mode == :fake
      end",""
[s]Sidekiq::Testing,inline?,() -> (false or true),,"def inline?
        __test_mode == :inline
      end",""
[s]Sidekiq::Testing,server_middleware,() { (Sidekiq::Middleware::Chain) -> XXX } -> Sidekiq::Middleware::Chain,,"def server_middleware
        @server_chain ||= Middleware::Chain.new
        yield @server_chain if block_given?
        @server_chain
      end",""
[s]Sidekiq::Testing,constantize,([ split: (String) -> XXX ]) -> XXX,,"def constantize(str)
        names = str.split(""::"")
        names.shift if names.empty? || names.first.empty?

        names.inject(Object) do |constant, name|
          constant.const_defined?(name) ? constant.const_get(name) : constant.const_missing(name)
        end
      end",""
[s]Sidekiq::Queues,[],(String) -> Array<Sidekiq::Job>,,"def [](queue)
        jobs_by_queue[queue]
      end",""
[s]Sidekiq::Queues,push,"(String, String, Sidekiq::Job) -> Array<Sidekiq::Job>",,"def push(queue, klass, job)
        jobs_by_queue[queue] << job
        jobs_by_worker[klass] << job
      end",""
[s]Sidekiq::Queues,jobs_by_queue,"() -> Hash<String, Array<Sidekiq::Job>>",,"def jobs_by_queue
        @jobs_by_queue ||= RDL.type_cast(Hash.new { |hash, key| hash[key] = [] }, ""Hash<String, Array<Sidekiq::Job>>"")
      end",""
[s]Sidekiq::Queues,jobs_by_worker,"() -> Hash<String, Array<Sidekiq::Job>>",,"def jobs_by_worker
        @jobs_by_worker ||= RDL.type_cast(Hash.new { |hash, key| hash[key] = [] }, ""Hash<String, Array<Sidekiq::Job>>"")
      end",""
[s]Sidekiq::Queues,delete_for,"(Number, [ to_s: () -> String ], String) -> Array<Sidekiq::Job>",,"def delete_for(jid, queue, klass)
        jobs_by_queue[queue.to_s].delete_if { |job| job[""jid""] == jid }
        jobs_by_worker[klass].delete_if { |job| job[""jid""] == jid }
      end",""
[s]Sidekiq::Queues,clear_for,"(String, String) -> Array<Sidekiq::Job>",,"def clear_for(queue, klass)
        jobs_by_queue[queue].clear
        jobs_by_worker[klass].clear
      end",""
[s]Sidekiq::Queues,clear_all,"() -> Hash<String, Array<Sidekiq::Job>>",,"def clear_all
        jobs_by_queue.clear
        jobs_by_worker.clear
      end",""
Sidekiq::Worker::ClassMethods,execute_job,"([ perform: (*XXX) -> XXX ], XXX) -> XXX",,"def execute_job(worker, args)
        worker.perform(*args)
      end",""
[s]Sidekiq::Worker,jobs,() -> Array<Sidekiq::Job>,,"def jobs # :nodoc:
        RDL.type_cast(Queues.jobs_by_queue.values.flatten, ""Array<Sidekiq::Job>"")
      end",""
[s]Sidekiq::Worker,clear_all,"() -> Hash<String, Array<Sidekiq::Job>>",,"def clear_all
        Queues.clear_all
      end","# Clear all queued jobs across all workers
"
[s]Sidekiq::Worker,drain_all,() -> nil,,"def drain_all
        while jobs.any?
          worker_classes = jobs.map { |job| job[""class""] }.uniq

          worker_classes.each do |worker_class|
            Sidekiq::Testing.constantize(worker_class).drain
          end
        end
      end","# Drain all queued jobs across all workers
"
Sidekiq::Util,watchdog,(XXX) { () -> XXX } -> XXX,,"def watchdog(last_words)
      yield
    rescue Exception => ex
      handle_exception(ex, {context: last_words})
      raise ex
    end",""
Sidekiq::Util,safe_thread,(String) { XXX } -> XXX,,"def safe_thread(name, &block)
      Thread.new do
        Thread.current.name = name
        watchdog(name, &block)
      end
    end",""
Sidekiq::Util,logger,() -> XXX,,"def logger
      Sidekiq.logger
    end",""
Sidekiq::Util,redis,() { XXX } -> XXX,,"def redis(&block)
      Sidekiq.redis(&block)
    end",""
Sidekiq::Util,tid,() -> Number,,"def tid
      Thread.current[""sidekiq_tid""] ||= (Thread.current.object_id ^ ::Process.pid).to_s(36)
    end",""
Sidekiq::Util,hostname,() -> String,,"def hostname
      ENV[""DYNO""] || Socket.gethostname
    end",""
Sidekiq::Util,process_nonce,() -> (XXX or XXX),,"def process_nonce
      @@process_nonce ||= SecureRandom.hex(6)
    end",""
Sidekiq::Util,identity,() -> String,,"def identity
      @@identity ||= ""#{hostname}:#{::Process.pid}:#{process_nonce}""
    end",""
Sidekiq::Util,fire_event,"(XXX, ?([ []: (:reraise) -> XXX ] and [ []: (:reverse) -> XXX ])) -> XXX",,"def fire_event(event, options = {})
      reverse = options[:reverse]
      reraise = options[:reraise]

      arr = Sidekiq.options[:lifecycle_events][event]
      arr.reverse! if reverse
      arr.each do |block|
        block.call
      rescue => ex
        handle_exception(ex, {context: ""Exception during Sidekiq lifecycle event."", event: event})
        raise ex if reraise
      end
      arr.clear
    end",""
[s]Sidekiq::Web,settings,() -> [s]Sidekiq::Web,,"def settings
        self
      end",""
[s]Sidekiq::Web,middlewares,"() -> Array<[Array<XXX>, XXX]>",,"def middlewares
        @middlewares ||= []
      end",""
[s]Sidekiq::Web,use,"(*XXX) { XXX } -> Array<[Array<XXX>, XXX]>",,"def use(*middleware_args, &block)
        middlewares << [middleware_args, block]
      end",""
[s]Sidekiq::Web,default_tabs,() -> { String: String },,"def default_tabs
        DEFAULT_TABS
      end",""
[s]Sidekiq::Web,custom_tabs,() -> {  },,"def custom_tabs
        @custom_tabs ||= {}
      end",""
[s]Sidekiq::Web,locales,() -> [String],,"def locales
        @locales ||= LOCALES
      end",""
[s]Sidekiq::Web,views,() -> String,,"def views
        @views ||= VIEWS
      end",""
[s]Sidekiq::Web,enable,(*XXX) -> Array<XXX>,,"def enable(*opts)
        opts.each { |key| set(key, true) }
      end",""
[s]Sidekiq::Web,disable,(*XXX) -> Array<XXX>,,"def disable(*opts)
        opts.each { |key| set(key, false) }
      end",""
[s]Sidekiq::Web,set,"(XXX, XXX) -> Object",,"def set(attribute, value)
        send(:""#{attribute}="", value)
      end","# Helper for the Sinatra syntax: Sidekiq::Web.set(:session_secret, Rails.application.secrets...)
"
Sidekiq::Web,settings,() -> [s]Sidekiq::Web,,"def settings
      self.class.settings
    end",""
Sidekiq::Web,use,"(*XXX) -> Array<[Array<XXX>, XXX]>",,"def use(*middleware_args, &block)
      middlewares << [middleware_args, block]
    end",""
Sidekiq::Web,middlewares,"() -> Array<[Array<XXX>, XXX]>",,"def middlewares
      @middlewares ||= Web.middlewares.dup
    end",""
Sidekiq::Web,call,(XXX) -> XXX,,"def call(env)
      app.call(env)
    end",""
[s]Sidekiq::Web,call,(XXX) -> XXX,,"def self.call(env)
      @app ||= new
      @app.call(env)
    end",""
Sidekiq::Web,app,() -> Sidekiq::Web,,"def app
      @app ||= build
    end",""
Sidekiq::Web,enable,(*XXX) -> Array<XXX>,,"def enable(*opts)
      opts.each { |key| set(key, true) }
    end",""
Sidekiq::Web,disable,(*XXX) -> Array<XXX>,,"def disable(*opts)
      opts.each { |key| set(key, false) }
    end",""
Sidekiq::Web,set,"(XXX, XXX) -> Object",,"def set(attribute, value)
      send(:""#{attribute}="", value)
    end",""
Sidekiq::Web,sessions,() -> XXX,,"def sessions
      unless instance_variable_defined?(""@sessions"")
        @sessions = self.class.sessions
        @sessions = @sessions.to_hash.dup if @sessions.respond_to?(:to_hash)
      end

      @sessions
    end",""
Sidekiq::Web,build_sessions,"() -> Array<[Array<XXX>, XXX]>",,"def build_sessions
      middlewares = self.middlewares

      unless using?(::Rack::Protection) || ENV[""RACK_ENV""] == ""test""
        middlewares.unshift [[::Rack::Protection, {use: :authenticity_token}], nil]
      end

      s = sessions
      return unless s

      unless using? ::Rack::Session::Cookie
        unless (secret = Web.session_secret)
          require ""securerandom""
          secret = SecureRandom.hex(64)
        end

        options = {secret: secret}
        options = options.merge(s.to_hash) if s.respond_to? :to_hash

        middlewares.unshift [[::Rack::Session::Cookie, options], nil]
      end
    end",""
[s]Sidekiq::Worker,included,(Module) -> XXX,,"def self.included(base)
      raise ArgumentError, ""Sidekiq::Worker cannot be included in an ActiveJob: #{base.name}"" if base.ancestors.any? { |c| c.name == ""ActiveJob::Base"" }

      base.include(Options)
      base.extend(ClassMethods)
    end",""
Sidekiq::Worker,logger,() -> XXX,,"def logger
      Sidekiq.logger
    end",""
Sidekiq::Worker::Setter,initialize,"(Sidekiq::Worker::ClassMethods, [ merge!: (XXX) -> XXX ]) -> self",,"def initialize(klass, opts)
        @klass = klass
        @opts = opts
      end",""
Sidekiq::Worker::Setter,set,(XXX) -> Sidekiq::Worker::Setter,,"def set(options)
        @opts.merge!(options)
        self
      end",""
Sidekiq::Worker::ClassMethods,delay,(*XXX) -> XXX,,"def delay(*args)
        raise ArgumentError, ""Do not call .delay on a Sidekiq::Worker class, call .perform_async""
      end",""
Sidekiq::Worker::ClassMethods,delay_for,(*XXX) -> XXX,,"def delay_for(*args)
        raise ArgumentError, ""Do not call .delay_for on a Sidekiq::Worker class, call .perform_in""
      end",""
Sidekiq::Worker::ClassMethods,delay_until,(*XXX) -> XXX,,"def delay_until(*args)
        raise ArgumentError, ""Do not call .delay_until on a Sidekiq::Worker class, call .perform_at""
      end",""
Sidekiq::Worker::ClassMethods,set,([ merge!: (XXX) -> XXX ]) -> Sidekiq::Worker::Setter,,"def set(options)
        Setter.new(self, options)
      end",""
Sidekiq::Worker::ClassMethods,perform_async,(*XXX) -> XXX,,"def perform_async(*args)
        client_push(""class"" => self, ""args"" => args)
      end",""
Sidekiq::Worker::ClassMethods,perform_in,"([ to_f: () -> XXX ], *XXX) -> XXX",,"def perform_in(interval, *args)
        int = interval.to_f
        now = Time.now.to_f
        ts = (int < 1_000_000_000 ? now + int : int)

        item = RDL.type_cast({""class"" => self, ""args"" => args}, ""Hash<String, Array or Class or Integer>"")

        # Optimization to enqueue something now that is scheduled to go out now or in the past
        item[""at""] = ts if ts > now

        client_push(item)
      end","# +interval+ must be a timestamp, numeric or something that acts
#   numeric (like an activesupport time interval).
"
Sidekiq::Extensions::ActionMailer,sidekiq_delay,(?XXX) -> Sidekiq::Extensions::Proxy,,"def sidekiq_delay(options = {})
        Proxy.new(DelayedMailer, self, options)
      end",""
Sidekiq::Extensions::ActionMailer,sidekiq_delay_for,"([ to_f: () -> XXX ], ?[ merge: (Hash<String, Number>) -> XXX ]) -> Sidekiq::Extensions::Proxy",,"def sidekiq_delay_for(interval, options = {})
        Proxy.new(DelayedMailer, self, options.merge(""at"" => Time.now.to_f + interval.to_f))
      end",""
Sidekiq::Extensions::ActionMailer,sidekiq_delay_until,"([ to_f: () -> XXX ], ?[ merge: (Hash<String, XXX>) -> XXX ]) -> Sidekiq::Extensions::Proxy",,"def sidekiq_delay_until(timestamp, options = {})
        Proxy.new(DelayedMailer, self, options.merge(""at"" => timestamp.to_f))
      end",""
Sidekiq::Extensions::DelayedModel,perform,(String) -> %any,,"def perform(yml)
        (target, method_name, args) = YAML.load(yml)
        target.__send__(method_name, *args)
      end",""
Sidekiq::Extensions::ActiveRecord,sidekiq_delay,(?XXX) -> Sidekiq::Extensions::Proxy,,"def sidekiq_delay(options = {})
        Proxy.new(DelayedModel, self, options)
      end",""
Sidekiq::Extensions::ActiveRecord,sidekiq_delay_for,"([ to_f: () -> XXX ], ?[ merge: (Hash<String, Number>) -> XXX ]) -> Sidekiq::Extensions::Proxy",,"def sidekiq_delay_for(interval, options = {})
        Proxy.new(DelayedModel, self, options.merge(""at"" => Time.now.to_f + interval.to_f))
      end",""
